Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX22886772	SRR27207052	2024-01-14 20:37:28	2023-12-14 13:09:03	12017134	3605140200	12017134	300	1078		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207052/SRR27207052.lite.1	WT_24_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858956	SAMN38840577	simple	4952	Yarrowia lipolytica	WT_24_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	2EC59617C7359450D233C2BA4241CF66	6F1DAE7D9444539656C8228C70050484		
SRX22886773	SRR27207050	2024-01-14 20:37:28	2023-12-14 13:11:16	13801037	4140311100	13801037	300	1239		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207050/SRR27207050.lite.1	EVO1_24_1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858957	SAMN38840578	simple	4952	Yarrowia lipolytica	EVO1_24_1							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	12F7E4E3A0BC6B7F28CE59AF258F1228	635769CECD9B6D79B344A23978AFA582		
SRX22886774	SRR27207049	2024-01-14 20:37:29	2023-12-14 13:08:45	13986356	4195906800	13986356	300	1261		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207049/SRR27207049.lite.1	EVO1_24_2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858958	SAMN38840579	simple	4952	Yarrowia lipolytica	EVO1_24_2							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	4172824E1EEAF2A487A5CD36F10DAEB5	00BE97A908D6EAA81CA9D631040DCAC0		
SRX22886775	SRR27207048	2024-01-14 20:37:29	2023-12-14 13:09:02	11216490	3364947000	11216490	300	1011		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207048/SRR27207048.lite.1	EVO1_24_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858959	SAMN38840580	simple	4952	Yarrowia lipolytica	EVO1_24_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	9E6717AE1C33FC2B9C23BCA6AD4A7D05	8F97DE82C83CDB4E6457C7179A859438		
SRX22886776	SRR27207051	2024-01-14 20:37:29	2023-12-14 13:09:14	12088966	3626689800	12088966	300	1090		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207051/SRR27207051.lite.1	EVO3_24_1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858960	SAMN38840581	simple	4952	Yarrowia lipolytica	EVO3_24_1							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	2ADD50BDF41D1C0855876FFFA0F9D69A	89DC7A41D829A842B0817C85DEBE698D		
SRX22886777	SRR27207047	2024-01-14 20:37:29	2023-12-14 13:09:11	11365411	3409623300	11365411	300	1026		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207047/SRR27207047.lite.1	EVO3_24_2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858961	SAMN38840582	simple	4952	Yarrowia lipolytica	EVO3_24_2							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	A33AEAEF10D149793110063D2AD79773	BDFC4071E848C484BF394DA0793C6832		
SRX22886778	SRR27207046	2024-01-14 20:37:29	2023-12-14 13:08:00	11769304	3530791200	11769304	300	1062		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207046/SRR27207046.lite.1	EVO3_24_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858962	SAMN38840583	simple	4952	Yarrowia lipolytica	EVO3_24_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	79DCE177837AB00C6422E9CA7FFC6422	1D9A1CBB3B8CC50B2176ADB5FC987AB5		
SRX22886779	SRR27207045	2024-01-14 20:37:29	2023-12-14 13:08:26	13495848	4048754400	13495848	300	1215		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207045/SRR27207045.lite.1	WT_10_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858963	SAMN38840568	simple	4952	Yarrowia lipolytica	WT_10_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	A1A1349FD3481754786DD6A2038FC022	4D06B3A79EF727F423ADEB69785A5BD9		
SRX22886780	SRR27207044	2024-01-14 20:37:29	2023-12-14 13:07:17	14291898	4287569400	14291898	300	1275		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207044/SRR27207044.lite.1	EVO1_10_1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858964	SAMN38840569	simple	4952	Yarrowia lipolytica	EVO1_10_1							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	96CF0F9B0A6C5484B117ADECB384449E	CC648E5E749D99B838C885FD3000EC7A		
SRX22886781	SRR27207042	2024-01-14 20:37:29	2023-12-14 13:09:43	13533418	4060025400	13533418	300	1233		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207042/SRR27207042.lite.1	EVO1_10_2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858965	SAMN38840570	simple	4952	Yarrowia lipolytica	EVO1_10_2							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	B89D53FF9942F90A30023C55AEA36792	6EF8429DCEB9862C6F72AB4F92FA5869		
SRX22886782	SRR27207041	2024-01-14 20:37:29	2023-12-14 13:07:24	14449152	4334745600	14449152	300	1293		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207041/SRR27207041.lite.1	EVO1_10_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858966	SAMN38840571	simple	4952	Yarrowia lipolytica	EVO1_10_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	C63A87AE3A053C01B1488EE2AD83B900	50F850B10933396F55C8F9C83617822C		
SRX22886783	SRR27207040	2024-01-14 20:37:29	2023-12-14 13:07:22	12608006	3782401800	12608006	300	1139		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207040/SRR27207040.lite.1	EVO3_10_1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858967	SAMN38840572	simple	4952	Yarrowia lipolytica	EVO3_10_1							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	4A118D8F28D14E9FE86D3F7D10901398	AE3B9FC3AC752AC3319F0A6637BE5C2C		
SRX22886784	SRR27207043	2024-01-14 20:37:29	2023-12-14 13:09:08	12030196	3609058800	12030196	300	1072		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207043/SRR27207043.lite.1	EVO3_10_2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858968	SAMN38840573	simple	4952	Yarrowia lipolytica	EVO3_10_2							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	3BE9DC9D471D4FE78A4A91F0E0B2F20F	8E68616B62E7F797E00B38A2A93FA54E		
SRX22886785	SRR27207039	2024-01-14 20:37:29	2023-12-14 13:07:21	14163100	4248930000	14163100	300	1261		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207039/SRR27207039.lite.1	EVO3_10_3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858969	SAMN38840574	simple	4952	Yarrowia lipolytica	EVO3_10_3							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	8F441E553A25C3E90B656EB315B9D9A5	AD0CD092475BD4D59187262E4AD0D9FB		
SRX22886786	SRR27207038	2024-01-14 20:37:29	2023-12-14 13:07:07	12186500	3655950000	12186500	300	1088		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27207/SRR27207038/SRR27207038.lite.1	WT_24_1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP478000	PRJNA1052669		1052669	SRS19858970	SAMN38840575	simple	4952	Yarrowia lipolytica	WT_24_1							no					AGENCY FOR SCIENCE, TECHNOOGY AND RESEARCH	SRA1769087		public	7538E5FC250E6BF614BFC430D8847D21	10398BD1F12754A4920598A83FBE4460		
SRX24035276	SRR28431333	2024-03-25 10:17:04	2024-03-25 08:28:26	22850181	6855054300	22850181	300	2041		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR028/28431/SRR28431333/SRR28431333.lite.1	GSM8163407	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP497475	PRJNA1091349	3	1091349	SRS20828712	SAMN40594219	simple	4952	Yarrowia lipolytica	GSM8163407							no					TIANJIN UNIVERSITY	SRA1832525		public	2EF1AAEF3DAD84E4D3FADB9C13B300AA	55F04203DEE4C1681E6C929F7A10D58A		
SRX24035277	SRR28431332	2024-03-25 10:17:04	2024-03-25 08:33:33	22014220	6604266000	22014220	300	1986		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR028/28431/SRR28431332/SRR28431332.lite.1	GSM8163408	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP497475	PRJNA1091349	3	1091349	SRS20828713	SAMN40594218	simple	4952	Yarrowia lipolytica	GSM8163408							no					TIANJIN UNIVERSITY	SRA1832525		public	C4082B8C38097DC72267FD6439591512	045EBB6767C4DCC36DE724F1206288F9		
SRX24035278	SRR28431331	2024-03-25 10:17:04	2024-03-25 08:31:31	28246581	8473974300	28246581	300	2542		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR028/28431/SRR28431331/SRR28431331.lite.1	GSM8163409	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP497475	PRJNA1091349	3	1091349	SRS20828714	SAMN40594217	simple	4952	Yarrowia lipolytica	GSM8163409							no					TIANJIN UNIVERSITY	SRA1832525		public	969EE2201386F6A43FF77F79C6720B31	4F606771D6D2E676466D3AA8CF1D4552		
SRX24035279	SRR28431330	2024-03-25 10:17:04	2024-03-25 08:29:11	21685729	6505718700	21685729	300	1944		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR028/28431/SRR28431330/SRR28431330.lite.1	GSM8163410	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP497475	PRJNA1091349	3	1091349	SRS20828715	SAMN40594216	simple	4952	Yarrowia lipolytica	GSM8163410							no					TIANJIN UNIVERSITY	SRA1832525		public	94B5AF705D63886541B934AA3AE2D389	7FA9509D0E75EF79044C6B1F98CEF800		
SRX24700759	SRR29180579	2024-05-25 06:13:27	2024-05-25 06:03:07	23128536	6938560800	23128536	300	2138		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29180/SRR29180579/SRR29180579.lite.1	E326-72h	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP509857	PRJNA1115103		1115103	SRS21428289	SAMN41510291	simple	4952	Yarrowia lipolytica	E326-72h							no					JIANGNAN UNIVERSITY	SRA1878030		public	89AEDD1006897F6B980CFAC932F4B925	50743367507BE50955D766E4F9A819E1		
SRX24700760	SRR29180578	2024-05-25 06:13:27	2024-05-25 06:02:57	22866343	6859902900	22866343	300	2146		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29180/SRR29180578/SRR29180578.lite.1	E326-96h	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP509857	PRJNA1115103		1115103	SRS21428290	SAMN41510292	simple	4952	Yarrowia lipolytica	E326-96h							no					JIANGNAN UNIVERSITY	SRA1878030		public	7409D7BC10831B4A17D6D9068E257F51	E54940D3C7A936F1AF76BC49786A3A08		
SRX24700761	SRR29180577	2024-05-25 06:12:48	2024-05-25 06:01:34	23334578	7000373400	23334578	300	2170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29180/SRR29180577/SRR29180577.lite.1	E326-120h	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP509857	PRJNA1115103		1115103	SRS21428291	SAMN41510293	simple	4952	Yarrowia lipolytica	E326-120h							no					JIANGNAN UNIVERSITY	SRA1878030		public	9219D9591E1CAEC9CCFB146CC4F2CBD6	F6A7851F5A2F2D7EF499341ED4D70A05		
SRX4664066	SRR7812516	2018-09-10 06:46:11	2018-09-10 06:43:08	9938259	3001354218	9938259	302	1238		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812516.sralite.1	CAOHT	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160832	PRJNA456865		456865	SRS3759183	SAMN09064264	simple	4952	Yarrowia lipolytica	Gp0251796							no					JGI	SRA770380		public	646DFF7AEEAFF0F4E36E25549F64F318	6A7D86C87D8C8BEF86C5F936981C99E5		
SRX4664067	SRR7812515	2018-09-10 06:50:11	2018-09-10 06:44:44	13873493	4189794886	13873493	302	1811		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812515/SRR7812515.sralite.1	CAOHW	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160831	PRJNA456867		456867	SRS3759185	SAMN09064281	simple	4952	Yarrowia lipolytica	Gp0251798							no					JGI	SRA770380		public	713E1EDB6C73EBDB2AF605283054F109	C382AAEFEC309BE744CAC989BCE56D61		
SRX4664068	SRR7812514	2018-09-10 06:40:11	2018-09-10 06:38:57	5526013	1668855926	5526013	302	673		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812514.sralite.1	CAONP	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160829	PRJNA456878		456878	SRS3759182	SAMN09064269	simple	4952	Yarrowia lipolytica	Gp0251809							no					JGI	SRA770380		public	A6B8A3F740B19BF7E758F242F7209A57	7AE680C5C4C8B189A9C351CAC2D8F81F		
SRX4664069	SRR7812513	2018-09-10 06:46:11	2018-09-10 06:43:24	10580827	3195409754	10580827	302	1330		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812513.sralite.1	CAONW	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160833	PRJNA456882		456882	SRS3759186	SAMN09064285	simple	4952	Yarrowia lipolytica	Gp0251813							no					JGI	SRA770380		public	4AD17FF9409DEFAC9EF6BDD41EBB95BD	BDA8618FA2D0205DA1DBB132A0808571		
SRX4664070	SRR7812512	2018-09-10 06:51:11	2018-09-10 06:49:03	23058021	6963522342	23058021	302	2991		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812512/SRR7812512.sralite.1	CGOCU	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160828	PRJNA464001		464001	SRS3759181	SAMN09077258	simple	4952	Yarrowia lipolytica	Gp0304699							no					JGI	SRA770380		public	FAEFA1584EB38F7FEFEAB370F8C90AB1	497DD3B2850967BEFC4B0BFB6871B0B9		
SRX4664071	SRR7812511	2018-09-10 06:50:11	2018-09-10 06:44:21	12498654	3774593508	12498654	302	1667		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812511.sralite.1	CAOHS	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160834	PRJNA456864		456864	SRS3759187	SAMN09064271	simple	4952	Yarrowia lipolytica	Gp0251795							no					JGI	SRA770380		public	45D47A0B8D94C1263921F80F2EBE4634	F1A1B3A34217C8B9F906882FA4A503DC		
SRX4664072	SRR7812510	2018-09-10 06:40:11	2018-09-10 06:38:00	3491301	1054372902	3491301	302	428		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812510/SRR7812510.sralite.1	CAONT	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160836	PRJNA456880		456880	SRS3759189	SAMN09064286	simple	4952	Yarrowia lipolytica	Gp0251811							no					JGI	SRA770380		public	3844B02F4C8F89E98AFFDA28CFCAD1DA	B2049A85765C46361F0578674DE63CC7		
SRX4664073	SRR7812509	2018-09-10 06:51:11	2018-09-10 06:48:02	20059722	6058036044	20059722	302	2569		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812509/SRR7812509.sralite.1	CGOCW	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160838	PRJNA464002		464002	SRS3759191	SAMN09077262	simple	4952	Yarrowia lipolytica	Gp0304700							no					JGI	SRA770380		public	A90DB043825A2B83A981D3A7340348E3	78C9AC050E299E9472603A67413C9019		
SRX4664074	SRR7812508	2018-09-10 06:50:11	2018-09-10 06:44:00	10850991	3276999282	10850991	302	1340		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812508/SRR7812508.sralite.1	CAOOB	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160835	PRJNA456887		456887	SRS3759188	SAMN09064267	simple	4952	Yarrowia lipolytica	Gp0251818							no					JGI	SRA770380		public	681FF38C1CC01C67F6D33167A8B2BEBA	91C39740CB2987CF5B765D8B05693691		
SRX4664075	SRR7812507	2018-09-10 06:50:11	2018-09-10 06:44:05	11631114	3512596428	11631114	302	1426		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812507/SRR7812507.sralite.1	CAOOC	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160837	PRJNA456888		456888	SRS3759190	SAMN09064268	simple	4952	Yarrowia lipolytica	Gp0251819							no					JGI	SRA770380		public	8E6559D37067D6408F089C7C17B83D04	2A2CBE48EF1DCC688F2DC57D4321401F		
SRX4664076	SRR7812506	2018-09-10 06:44:11	2018-09-10 06:42:52	10992729	3319804158	10992729	302	1383		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812506/SRR7812506.sralite.1	CAOHZ	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160840	PRJNA456870		456870	SRS3759193	SAMN09064280	simple	4952	Yarrowia lipolytica	Gp0251801							no					JGI	SRA770380		public	19CC726C4369AE0EF69FD0D3D075EAD2	29A716C06C378977C7E6B6B2B01F2B7A		
SRX4664077	SRR7812505	2018-09-10 06:50:11	2018-09-10 06:44:18	10456053	3157728006	10456053	302	1340		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812505.sralite.1	CAONS	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160839	PRJNA456879		456879	SRS3759192	SAMN09064275	simple	4952	Yarrowia lipolytica	Gp0251810							no					JGI	SRA770380		public	EED78A78B4B71985F6AE894CF92D36C6	6902967C185410DE7983C8C41928E2B9		
SRX4664078	SRR7812504	2018-09-10 06:51:11	2018-09-10 06:46:06	13492384	4074699968	13492384	302	1753		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/812/SRR7812504.sralite.1	CAOHP	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160844	PRJNA456863		456863	SRS3759197	SAMN09064283	simple	4952	Yarrowia lipolytica	Gp0251794							no					JGI	SRA770380		public	2F1052DA0E2DC4FF89992BDEE7C03A6E	5223588D8136385E166DE14AE14F402F		
SRX4664079	SRR7812503	2018-09-10 06:40:11	2018-09-10 06:37:09	1573935	475328370	1573935	302	204		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812503/SRR7812503.sralite.1	CAONZ	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160843	PRJNA456885		456885	SRS3759196	SAMN09064272	simple	4952	Yarrowia lipolytica	Gp0251816							no					JGI	SRA770380		public	680EAD654A0B897743D55181F2B04AA7	F0F00DAF4169E067EBB3B1A5824F8B3C		
SRX4664080	SRR7812502	2018-09-10 06:51:11	2018-09-10 06:47:48	17574658	5307546716	17574658	302	2272		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812502.sralite.1	CGOCX	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160842	PRJNA464003		464003	SRS3759195	SAMN09077261	simple	4952	Yarrowia lipolytica	Gp0304701							no					JGI	SRA770380		public	95ED3F8D7F6F5E05D9D762FBA82D49D1	C82241DC23FED9B8264D61599CFA8311		
SRX4664081	SRR7812501	2018-09-10 06:46:11	2018-09-10 06:43:55	14282140	4313206280	14282140	302	1863		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812501/SRR7812501.sralite.1	CAONX	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160847	PRJNA456883		456883	SRS3759200	SAMN09064262	simple	4952	Yarrowia lipolytica	Gp0251814							no					JGI	SRA770380		public	2D9F5317064D5DEDBB13D643518F8452	7A298506B2DEB7F61D5CF38DEA9D93C1		
SRX4664082	SRR7812500	2018-09-10 06:46:11	2018-09-10 06:43:35	12108898	3656887196	12108898	302	1587		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812500.sralite.1	CAONH	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160841	PRJNA456875		456875	SRS3759194	SAMN09064277	simple	4952	Yarrowia lipolytica	Gp0251806							no					JGI	SRA770380		public	88B159671FB01BE739B1B184800303C2	8649D4E049D150F2A15C11C96EA206DA		
SRX4664083	SRR7812499	2018-09-10 06:43:11	2018-09-10 06:40:28	8375199	2529310098	8375199	302	1004		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812499.sralite.1	CAONY	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160846	PRJNA456884		456884	SRS3759199	SAMN09064273	simple	4952	Yarrowia lipolytica	Gp0251815							no					JGI	SRA770380		public	29F29C40F15ACFB64AF12C249562042D	6FE9B0870A4A21D791D24E2A591188B3		
SRX4664084	SRR7812498	2018-09-10 06:50:11	2018-09-10 06:44:40	13803204	4168567608	13803204	302	1816		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/812/SRR7812498.sralite.1	CAOHX	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160845	PRJNA456868		456868	SRS3759198	SAMN09064270	simple	4952	Yarrowia lipolytica	Gp0251799							no					JGI	SRA770380		public	D29D9CB65CE3A730258C8AA5C8AF9ACA	36AE54C1A5359BE484991F5BEBDA780B		
SRX4664085	SRR7812497	2018-09-10 06:50:11	2018-09-10 06:45:33	14172025	4279951550	14172025	302	1853		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812497.sralite.1	CAOHY	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160851	PRJNA456869		456869	SRS3759204	SAMN09064260	simple	4952	Yarrowia lipolytica	Gp0251800							no					JGI	SRA770380		public	4D7F59CA234681052F0526F2D1C9DE94	14ECB38D9D2D0D968796B7FD8A754411		
